,Restaurant Name,Overall Rating,Review Count,Review,Review Rating
0,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"路過多次，並沒有留意到這家餐廳，畢竟美式餐廳通常不在一家人選項內，有的話通常就是漢堡王或是Friday s。
這天剛好有任務在附近，為了解決晚餐，孩子挑中了這裡，週六晚上六點半高朋滿座，原本只剩門外一張桌子，幸好很快就等到室內用餐區，而且聽說後面19：30還有20多人的團體預約。
分別點了兩組漢堡套餐、沙拉套餐及肋排套餐，大家吃得津津有味，解決不完的份量最後打包帶回，唯一要留意的是飲料（檸檬紅茶）很甜，但好像是機器設定的關係，所以怕太甜得加水喝。",5
1,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"餐點皆為套餐，隨餐附生菜沙拉及脆薯，還有無限續杯的飲料

漢堡有兩片切達起士，三明治竟然是三片吐司，份量很夠，肯定能飽餐一頓，推推",5
2,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"最喜歡薯條🍟比連鎖速食店好吃很多😋已經回訪至少30次以上，飲料可以無限續杯。唯一缺點只有覺得牛漢堡肉很普通🥲內用座位蠻擠的，很容易碰到隔壁桌的客人。
停車可以到萬興國小地下停車場走過去大約3分鐘🅿️",5
3,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"這家來了至少20次以上了啦！
有CP值也是漢堡好吃的店。
只能說我超愛的，所以即使要坐很久的車到政大，我還是一兩個月都會來一次。",4
4,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"美味可口,門口騎樓用餐區,常有人在抽菸,煙味都飄進室內用餐區.這真的不OK.",4
5,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"氛圍感十足的美式漢堡餐廳
漢堡份量大絕對吃得飽，且還有暢飲的飲料
如果想吃精緻可以考慮早午餐及歐姆系列
尤其是雞腿歐姆兼顧美味與CP值
木盆沙拉也絕對是大多數人可以吃飽的份量",4
6,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,好吃的美式漢堡！價格平民但用料實在、肉量很夠，薯條也炸的酥脆💯💯重點是不用服務費～ 優質店家，推推✨✨照片是花生醬雞腿堡和馬林魚牛肉漢堡🍔,5
7,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"熔岩花生醬牛肉堡：花生醬濃稠、肉排多汁、酸黃瓜解膩
香炒洋蔥蘑菇牛肉堡：炒鍋的蘑菇、洋蔥配肉排好吃
薯條是脆薯好吃",4
8,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,上菜速度快，有點套餐的話飲料可以先續杯，餐點份量很大，而且口味很不錯！會想經常來吃的店！推薦👍,5
9,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,餐點，服務，氣氛都不錯。餐點份量足。,5
10,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"心心念念的培根凱撒嫩雞肉沙拉
終於又來吃啦好好吃🥺✨
服務很好很親切💖",5
11,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"政大附近份量很大的美式漢堡早午餐，價格在台北市而言算蠻划算，熱飲也可無限續杯非常佛心，熱可可還有棉花糖，蠻用心。沒有收服務費是台北市只有在學區附近的店才有的。
《煙燻鮭魚歐姆蛋 $265》
歐姆蛋卷份量很大，薯條酥脆好吃。喜歡藍莓貝果，烤得很酥脆，超有嚼勁，貝果越嚼越香。
《雞牛大戰牛肉堡$295》
起司很多，是雞腿排跟牛肉漢堡排的組合，份量非常大，起司也給很多，真的很划算，吃完會超飽。

#美式漢堡 #早午餐 #政大美食 #高cp值美食",5
12,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"餐點口味不錯，配菜類可以自由加價升級
汽水暢飲
不過不曉得為何吃完口很渴，大概喝了600cc水",4
13,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"2024.06.15 午餐
雖然生意很好，但服務品質仍佳！ 吃了很飽足，許願配餐的薯條或貝果或洋蔥圈或生菜沙拉可以任選擇一。",5
14,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"1. 店內座位不多，生意很好，建議避開下課用餐人潮提早前來，位置偏擁擠
2. 蘑菇牛肉堡：牛肉排軟嫩多汁，屬於中上的漢堡肉排，但其中的蘑菇和洋蔥炒料有點鹹….，飲料可以無限續杯，很適合一群朋友邊吃邊聊，薯條中規中矩，該有的脆度有！",4
15,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,大學旁邊經常會有些很厲害的餐廳，這間漢堡就是如此，除了店面座位稍擠以外，整間店氣氛不錯，還有很多平價又美味的食物，味道當然也要一定水準，最後就是必需划算。這間的歐姆蛋包與漢堡都蠻不錯的，還有飲料無限暢飲，聊天或聚會，約會的好地方！！,5
16,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"2025.04
豬肋排全餐、雞腿排漢堡、木碗沙拉。有點乾，需要沾醬吃。以前不需要的。整體而言，還是好吃的。
---------------
距離上次來光顧已經是幾年前的事情了, 仍然維持以前的水準。",5
17,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"政大旁邊的平價美式，蠻適合學生小聚餐的。
裝潢溫馨，餐點份量適中👍🏻
花生醬、肉醬漢堡稍稍膩口，有洋芋片$220那款蠻好吃的(差不多就像原味)。煙燻鮭魚沙拉剛好及格。😺",5
18,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"三明治及沙拉的口味都還不錯，主要是份量大，肚子不太餓的話，二人可以點一份套餐就很夠吃了！ 湯也好湯。 但飲料就乏善可陳了。 服務還ok,看得出生意很好。",5
19,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"位在政大附近的美式漢堡店
飲料可以一直之續杯
不用服務費
適合聚餐

但店裡的座位不多 很容易客滿
客滿時送餐速度稍微緩慢

🔷熔岩花生醬牛肉漢堡 $240
滿滿的花生醬和起司
配上番茄、洋蔥、小黃瓜和生菜
最特別的是裡面有鳳梨罐頭的鳳梨🍍
一開始看到時覺得很奇怪
但吃的時候完全沒有違和感
反而在油膩中增添一絲清爽

送上來時漢堡是分開的
但我沒辦法分開把漢堡吃掉
所以就把它合起來了

附餐除了無限飲料之外還有薯條
薯條也很好吃

整體份量偏多
吃完很飽",5
20,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,餐點份量大，差點吃不完，飲料可續，奶茶好喝。但是貝果🥯是個災難，使用刀叉都很難切開。,3
21,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"環境很舒適，有吧台也有用餐座位，兩人座的優點在於，可以靈活調整用餐人數。
環境：8.5/10

今天我點的是煙燻鮭魚歐姆+辣肉醬，辣肉醬搭配烤到酥脆的貝果，咬下去的那瞬間，悅耳的咔滋聲~~哦~~~
口味：8.5/10

整體評價：8.5/10

可以跟家人朋友們來這裡聚聚吃飯",4
22,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"近政大美式餐廳
用餐人潮很多
餐點和裝潢都很有氛圍
會播放經典賽事
烤雞腿漢堡和沙拉三明治
飲料可以無限暢飲",5
23,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"蘑菇素堡$240份量很大
有蛋、起司、蘑菇、生菜、洋蔥、番茄、堅果、果乾，不吃蛋奶的要小心！

有附薯條、飲料無限續杯",5
24,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,政大附近的美式餐廳，不收服務費&飲料可續杯。花生醬漢堡好吃，可惜牛肉不夠多汁，薯條份量偏少；花枝圈前菜相當美式口味；豬肋排沙拉，肋排份量充足，可惜蒜味麵包沒有烤過，肋排也是有點熱度不足，稍嫌可惜。,4
25,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"花生醬漢堡的花生醬香濃滑順，跟漢堡肉合在一起很對味，豬肋排水準中上，不會太老，而且配菜很豐富。

整體而言CP 值很高，飲料可以無限續杯，食物又好吃，價位不高，上菜速度很快，只是可能需要早點到，晚了就沒位子了。",5
26,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"第一次來這家餐廳，家人幫我點了一盤超大戰骨豬排歐姆！（很驚訝）豬排可以這樣用而且吃起來很Q，不乾！原本以為超級難切（跟以前吃的羊排一樣）！結果很易切。

服務部份，可能是美式餐廳所以對服務態度方面應該是很free style吧 🤣",2
27,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"希臘蔬食野菇蛋捲255元+薯條加大45元+美式炒蘑菇45元+起司兩片45元+JB今日濃湯50元
飲料零卡可樂
克羅拉多歐姆245元+JB今日濃湯50元
飲料檸檬紅茶
共735元",5
28,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"☆雞腿蛋捲
雞腿還不錯 重點是上面裹的蛋捲很滑順 搭配貝果跟附的起士 口感組合起來很豐富 濃湯部分就普通 如果可以換成沙拉會更均衡
☆雞牛大戰牛肉堡 飽足感十足 雞腿肉非常大塊 搭配牛肉以及起士、洋蔥、番茄等配料非常過癮 厚到一口無法咬下 !
☆皮拿巴特雞肉堡
就是花生醬雞肉堡 是偏甜的花生醬 反而可以解薯條跟漢堡的膩
服務態度相當佳
店內氣氛很棒",5
29,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"被政大學生推薦的美式漢堡店，10年後還屹立不搖，看了一代又一代年輕學子，也有附近居民前來用餐

店內走美式酒吧風格，牆上及天花板都可以看到一些用心的佈置，店員親切、上餐速度很快！

✅有廁所可以使用
✅內用餐座位偏擁擠，吧台有位置可坐，後方較適合三人以上
✅醬料自助、桌邊也有醬、香料可以用
✅升級套餐飲料無限暢飲、或是升級飲料無限暢飲

今天吃了

▹北海小英雄魚排沙拉
魚排炸的酥酥脆脆的，吃起來口感不錯，肉感也很嫩；木盆沙拉🥗蔬菜新鮮、份量出乎人意料的能吃飽！

▹熔岩花生醬牛肉漢堡
是滑順的花生醬裡頭沒有花生粒，但醬偏少不到會滿出來那樣
牛肉排很香，一口咬下能吃到滿滿的餡料",4
30,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"性價比很高的美式餐廳，服務也非常好。
清明連假，想帶80老母吃美食、散散心。人說：「老小、老小，愈老愈小。」所以放棄吃了幾十年的江浙料理、台菜牛排或者夜市美食，讓老人家嚐個鮮，試試沒吃過的美國菜。
多年前曾帶老婆來過這家，位於政大校門前的美式餐廳，印象不錯，離家不過半小時車程，不必到市中心去人擠人，決定帶老人家前往。
原以為清明假期結束前一天，學生放假未歸，政大商圈應該沒什麼人，結果出乎意料，從停車場到這家美式餐廳都大排長龍，約莫都要半小時才候到位。
老人家無法久站，店裡的服務小姐好心的告知應先訂位、主動為我們剔除高腳凳的座位區，並協助在店外設了張椅子，讓80歲的老太太休息。
真的揪感心欸 !
至於餐點，我們點了魚排、肋排的木碗沙拉，搭配喝到飽的飲料。
平常吃沒兩口就喊吃不下的老人家，那天下午吃得很開心。",5
31,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,花生醬可能有換過，吃起來跟以前不太一樣。這邊的氛圍滿輕鬆自在，漢堡約在200塊左右，飲料可以無限暢飲，跟朋友聚會一起來還不錯。只是週邊可能比較難停車，但是有收費的汽車停車場，機車可能就要繞一下了。,5
32,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"作為在天龍國的美式餐廳來說價格真的不貴，味道很正宗而且分量很大。
這次點了克羅拉多歐姆蛋＋單點炒蘑菇，歐姆蛋炒得非常軟嫩，裡面有胡椒調味過的土豆丁、火腿丁、玉米和起司，口感豐富有層次，吃完一整個蛋就已經很飽了(*´▽｀*)
點套餐就有免費續杯的飲料，可以選的種類很多，另外加45額外點的韓國玉米鬚茶也很不錯，每次續杯都會給新的茶包，細節很到位。
飯點人很多，店裡會有點吵鬧，但也可以算是一種氛圍（？）基本都是政大的學生，所以也不會出現太誇張的行為。
整體而言很不錯，下次路過政大會二訪！",5
33,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,好久沒來了，跟在美國比起來，漢堡味道還可以，但是肉排口味偏中式，雖然也比較不腥，但漢堡的麵包真的不太行，好像咬空氣一般。另外洋蔥圈不會是超市冷凍食品吧？！原本期待的會是真洋蔥去炸的～,3
34,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,餐點份量足，飲料可續，我們比較晚沒啥人,4
35,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"懶人包：重複造訪N次的好店家

政大附近的平價美式餐廳，是聚餐的好選擇。食物份量相當多，漢堡用料實在，大到無法用手拿起、一口咬下，口味也很棒，cheese或花生醬等配料都給的不手軟。此外，炸物都是現炸的，口感酥脆美味。早午餐的份量也很大，附湯濃郁好喝，bagel外酥內軟、很有嚼勁。飲料也可以無限暢飲，相當划算。

店家也很會做人，之前曾經被要求換位，店家就送上一盤招待的料理。有次恰巧遇到冷氣維修，店家也是送上一盤招待料理，讓人感覺很用心。

唯一缺點是飲料都會附一根吸管，不太環保。曾經和店員反應不要吸管，結果上餐時還是有吸管，可能客人太多、太忙，店員忘記了。希望店家能改成不鏽鋼吸管，或是乾脆別附吸管了。",5
36,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"這間就在政大附近，還好我們稍微早一點點到，因為一到用餐時間馬上全部客滿！差不多六點外面就有人在排隊了，重點那一天還下大雨，還有這樣的人潮真的很驚人！

這次吃了推薦必點的兩種餐點：

🍔熔岩花生醬牛肉堡 ＄240
「這個漢堡裡面有鳳梨！」
我看到的第一眼超級失望
因為我就是超討厭夏威夷披薩的那種人
但是點都點了不能浪費
抱著實驗心態吃了一口
吃下去直接驚豔
因為超！級！好！吃！
鳳梨的微甜直接把花生醬容易膩口的問題解決了
再配上裡面的洋蔥和生菜的搭配等等
我第一次一個人把一個美式漢堡吃光光
真不愧是推薦必點！

🥩超大戰骨豬排歐姆 ＄280
這個也是我平時最不可能會點的東西
因為我對豬排的印象就是又乾又硬又無法入味😂
結果呢 JB的豬排又嫩又軟
而且很入味～
旁邊的歐姆蛋是有餡料
搭配的貝果也烤的很香很有嚼勁
這一道餐點不用300元真的太驚人了
大推👍🏻👍🏻👍🏻👍🏻

再來一定要大大讚賞的兩大特點
1、這邊不收服務費
2、只要有點主餐就附飲料，而且飲料是無限續杯！！重點不只是只有可樂雪碧，竟然還有可可跟奶茶那些可以點，每次還可以續不同的飲料，難怪政大學生直接把這邊擠的水洩不通！

果然學生美食就是這麼高CP值又美味呀～

#政大美食 #juicybunburger",5
37,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"美式漢堡/
卡茲雙起司/200元
中價位的美式漢堡店，適合跟朋友一起來聊天，店裡免得氣氛很棒，音樂也很不錯。

食物的部分，麵包稍微有點軟，起司給的十分大方。總體而言不錯

盤子如果再大一點就更好了！",3
38,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,政大附近的美式餐廳「Juicy Bun Burger」，生意很大好，整個裝潢、擺飾、菜色都很像道地的美國餐廳，食物很好吃，牛魚漢堡、早午餐、雞柳沙拉味道都不錯！,5
39,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,點了煙燻肋排沙拉和烤起司帕里尼，搭配薯條和加點的泡菜~覺得普普通通，不差但也不用特別來吃😂在政大附近出沒想吃個美式餐點可以考慮👌網路上評論大多寫平價.量大.美味，我是覺得就三點而言就是都還行，桌面. 地面跟餐具可以再乾淨一點點會更加分，個人比較推斜對面的德國餐廳 …,3
40,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,政大附近學生及家庭的熱門選擇，選套餐飲料無限暢飲。,4
41,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"花生堡超濃到小膩，只可惜不是顆粒的要不口感更好，鳳梨薄沒法解膩，反而是麵包下的番茄+酸黃瓜+生洋蔥可以轉換口味，加上飲料檸檬紅茶（檸檬味有）或可樂就很剛好，飲料冷飲有各式百事系列飲、奶茶、綠茶等點餐就附，都可以無限續，還能更換，但如果是要咖啡可可等加價也能無限續。
國王肋排還不錯算嫩，但更推旁邊雞塊是真的雞肉塊下去炸內嫩好吃，不是速食店的那種碎肉版本可比。
只收現金但沒服務費，整體和市區相比份量足，相對划算，單人約2-3百元。",4
42,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,該怎麼說這家店呢？我想最恰當的說法應該是C P值很高！！價格不貴，服務也可以，但是漢堡和套餐的美味度上來說其實是一般般，並沒有太大的特色。裝潢來說也比較老舊，不過這個跟食物沒有關聯只是稍微提一下⋯,4
43,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,很久沒有再訪的店家，這次再訪重新裝潢後，感覺環境變得很明亮寬敞舒適，之前覺得麵包不怎麼好吃，但再訪後漢堡的麵包也變好吃了，覺得很滿意，CP值不錯的店家。此次點的餐點，濃湯普通，其他都不錯！中午巔峰用餐時刻，會需要耐心等候排隊。,4
